Issue id,Issue Type,Status,Priority,Changelog Count,Comments Count,Watch Count,Date Created,Days to date
da9703bd6240780e7e0548ce1b119953f4ce6f1e8bd21af5a11223ec6731fac7,New Feature or Improvement,Code review,Major,22,3,2,2019-11-17 08:39:42.950000000,52
03c5368edbc2429fa8cfaa949f72fe287af1d3d7b72cc4e50db99a6c72e8b729,Bug,Code review,Major,22,2,2,2019-12-05 07:54:33.846000000,34
19cd72070e2ceb89945b19ebedda812e5c1c835ba327723ce21d8cc4fddee256,Internal Improvement,Needs CR fixes,Minor,22,2,2,2018-08-29 15:28:12.013000000,497
9e804e2f693e17283e427d11d73e77c2d4bd46239a55ff595110586ed8b726f3,Internal Improvement,In Backlog,Minor,22,2,2,2018-11-27 02:41:55.201000000,407
f9d5a60c54758d048076d1dd9f62cbb8ae9410eb67b2bded8cdd08261d4398ee,Internal Improvement,Needs QA fixes,Minor,22,1,2,2019-07-18 04:03:06.576000000,174
d8b6183378e1fdc7db5750977c756c5328e96f5491dad4dd73893a8e9387cf23,Internal Improvement,In Backlog,Trivial,22,1,2,2016-09-18 06:39:55.012000000,1207
b34803057dbf339932409117576187539e67f4c57596110951ed555d116df17d,Internal Improvement,Development Backlog,Minor,21,2,2,2017-10-26 10:16:54.817000000,804
5d692321aa12056560ff210b5651eaba6aa863b45868908175c3b9beb313ebc6,Epic,Cancelled,Minor,21,2,2,2015-07-15 05:51:02.591000000,1638
f9a0cd1812d156124713f75c808bdb5093e637e8af2eae82247ca66d612cbec8,Bug,Testing,Minor,21,2,2,2019-12-04 06:48:03.081000000,35
c6f2fec105b617c323619024f53c756e1e551fd260b2961427a47fd8da32fcfc,Internal Improvement,In Backlog,Major,21,2,2,2019-01-08 07:41:33.669000000,365
71fd8f47cc11d58c6b9e9238992bced01eb480bfc957e9f5c5bf2ec6d0dcc0c3,Internal Improvement,Code review,Minor,21,2,2,2019-09-17 09:55:31.156000000,113
7a7db9e0574fa97e7bb6a5d63ad1e8ff52dd8b7703aa8a8a5d4282886bdfc14a,Epic,On Hold,Minor,21,1,2,2018-10-18 08:22:18.811000000,447
472308deb90400d210f89c65a73f7aee7dcc8172eddd9ab60611289b7061f3c2,Bug,Needs CR fixes,Minor,20,3,2,2019-10-15 08:11:43.103000000,85
b244ff3385d1641ee862ea237452153cb1a94f9743fd6966caa943efbbb5b1a5,Epic,Work in Progress,Major,20,2,2,2018-08-20 02:32:12.656000000,506
185915c3091e70cae178822d804591d37646f30498456d87a35ea807f195f5ff,Bug,Pending Review,Minor,20,2,2,2019-12-02 16:16:25.115000000,37
34d311e815cecc8d25c6dfdd1c0bfb53b93b5f029ae297856a776505749aa8e3,Internal Improvement,Spec design,Minor,20,2,2,2017-05-01 16:46:37.200000000,982
abfe37b4266710e01d283c87fdd44c46c7cfeac3f4eec697e810c69134159987,Bug,Ready for dev,Major,20,1,2,2019-09-26 10:41:22.197000000,104
7128dc95a81f777c39e8f3c186eea73041c35a66140d1118d504b66cdb65d6fa,Epic,On Hold,Minor,20,1,2,2018-01-17 09:21:37.897000000,721
dc1207f12bdc95afa0cf9860adc09d66baf924f8a6e02e9881712ec2bbbfa6b1,New Feature or Improvement,Code review,Major,20,1,2,2019-08-21 14:41:07.069000000,140
9338f3c0bc2893e696bdef9562bd36186f2898032d7947cf93f37830dbf6e7a2,New Feature or Improvement,Ready for dev,Minor,19,2,2,2019-05-28 08:40:06.612000000,225
c5050e9e9b9c305ccd443df2e63af3abb7dd90140cbbafd5bae92467b1c6613e,Bug,Needs CR fixes,Minor,19,2,2,2017-12-10 22:01:46.310000000,759
075f9be8b484c706f630e29f2511f677d9a5fec6ccb67f603c8022f0c62752d9,New Feature or Improvement,Code review,Major,19,1,2,2019-06-28 04:13:02.964000000,194
d7cae76de4b6fc6e469f05630c9a5f4e708bec69ccfccdc3cea622f17033aa4c,Epic,Work in Progress,Major,19,1,2,2019-06-28 05:02:54.750000000,194
69f3afeaaa767d303c1805f423853b29b01100bf91b9fb7b1fc2e3d39a3ba679,Epic,Cancelled,Minor,18,2,2,2018-03-19 04:30:07.234000000,660
0ee9c8f1286e7a35e6a0d4cb42f29d7f5ad1a0ae3baad42ca63bda456abb6591,Bug,Testing,Minor,18,1,2,2019-08-12 13:27:27.444000000,149
e2f7d75b71ed1f792914a5c9f4b7c06c6482a9643c6da385d49d7a04d959990a,Bug,Development Backlog,Major,17,6,2,2018-06-14 06:06:23.353000000,573
2eab8bd84f65ad0f39b3fbedf43b9d07d0abba11e4ba8f81424b5bb8a13a02cd,Bug,Development Backlog,Minor,17,2,2,2019-05-13 15:03:03.061000000,240
60abbbd8b8a07fc1ff8a692ecd1f23e52c4c1f0b432117bbb805c99649b3a5ac,Bug,Ready for dev,Minor,17,2,2,2019-09-27 05:10:22.371000000,103
ca4661cacb839319d3c017f2163f7a3167e737f5dcd6dde76a5c096c13dbb49c,Epic,To-Do,Major,17,1,2,2019-03-25 14:21:57.629000000,289
b000deffef1256ef04a8be9416ff2c3ff1233c99541679fe2f71efe638093f98,New Feature or Improvement,Needs CR fixes,Minor,16,2,2,2019-11-04 17:07:40.209000000,65
5467cf348cada49e80e26540afe0108e4d4d77fe8b6eaa1d408545f0ac1a7c7d,Bug,Development Backlog,Minor,16,1,2,2017-05-16 19:21:06.535000000,967
6f03ebd96ca9a4b0cfdc18d53a1ec6ece927cf09a92502fe6620597d8a5a5abc,Bug,Development On Hold,Major,16,1,2,2018-05-16 04:13:52.385000000,602
78fb712f9f6b32e2f17b0464639b034cbeaf187061f79e4279ce25d9f7bf7aeb,New Feature or Improvement,Spec review,Minor,15,1,2,2019-11-06 17:55:17.959000000,63
9025d7dd65257744e5ae23cd86cefac4d7b393c737eb56769121d1f8f7fc3a42,Bug,Ready for dev,Minor,15,1,2,2019-12-17 10:50:05.210000000,22
8a4cfec709069743ce08a7f6961df07a5a48fe2b98ee80ea49c628269140eec6,Epic,Work in Progress,Major,15,1,2,2019-07-10 10:28:27.636000000,182
75d5d1715b8f6aeacf80656e512e7aa1c4eddb2c82c5d7f2e90d610756072d96,Epic,Cancelled,Minor,14,4,2,2018-03-15 18:42:47.567000000,664
0a1d9be20a80b045a7c7778adcbc6cda1a2aad6bfc32a1025fb5f8cee65d622d,New Feature or Improvement,Ready for dev,Minor,14,4,2,2019-11-06 16:53:55.398000000,63
fddd7aba9cc9f9df2d1cdbb5e989fb47f6d7ebb236779e9fc059c7c8cbbcbef3,Bug,Development Backlog,Minor,14,4,2,2017-06-21 05:43:00.167000000,931
bb091298b2474e44893caa3ba43b9025c79936c22755e02df2784e8ce245b6f4,New Feature or Improvement,In Backlog,Minor,14,3,2,2018-10-08 09:13:49.620000000,457
1560ca9496dce759ada37069d1cfc16d14ad8caf0d0abd76ee68afcf9b1b14b3,Epic,Cancelled,Minor,14,2,2,2018-06-27 09:41:43.433000000,560
e53348b0d40e8cd2cce564a8567164c6dbad566a1c148cd0f4992322a0a69495,New Feature or Improvement,Development On Hold,Major,14,1,2,2019-05-27 09:30:16.008000000,226
995a5991c532132e9acc9fff9174833c10681093c532c8bafe2b8ab754cbfa7e,Epic,To-Do,Major,14,1,2,2019-03-15 05:30:02.888000000,299
d6de79f19998871f89fb486692dff83257baeb5012837f0be72fd5139ca2bfb3,Bug,Ready for dev,Minor,14,1,2,2019-08-30 14:47:01.804000000,131
9e89abf934e393c5c52cb4e508137ed8a199b729e8445ecd4f6e876aef3150d2,Bug,Needs CR fixes,Critical,14,1,2,2019-11-27 08:18:17.540000000,42
5e2e975d94603fe3406695d12448ed3f979ba17cefe630f99ff6e822c611e8d9,Bug,Development Backlog,Minor,14,1,2,2017-05-22 17:20:37.394000000,961
62dd9a39bc9214f2d636eee4c0b38c4ec1d3257140dcdcf5a807465d9eb8899a,New Feature or Improvement,Spec design,Minor,13,3,2,2018-07-06 10:26:57.008000000,551
baf0b3f50e3c57e5b48d55c62211659f236801d1d423f5c12cf67692d8a85670,Internal Improvement,Development Backlog,Minor,13,1,2,2017-11-28 06:22:12.462000000,771
ae907a3b40227a32b6ad9c317d13ad802d72bb3bd04e6112056d3f6ff6debd24,Bug,Development Backlog,Minor,13,1,2,2018-10-04 05:42:59.821000000,461
7bffb9763bae859c9f7699ec186cb578b18035e5338696b5a6ad541c7071cd04,Bug,Ready for dev,Minor,12,2,2,2019-09-12 08:12:52.729000000,118
abbd70f35a138ff78228489d2c5161798e143c7dfe3a4aedc30c57e18b46e9ff,Internal Improvement,Code review,Minor,12,1,2,2019-10-28 08:24:39.042000000,72
7d876cd749e8bafa0bd1223f501f6f04dce40ba5cbb8880f91504c9d38b0cb45,Epic,Cancelled,Minor,12,1,2,2019-09-19 11:58:52.282000000,111
2b41e50b322af0de756e3d2cfa1c43b8fe3a7daf1d627917c3cf42bff2353e08,Internal Improvement,Needs CR fixes,Major,12,1,2,2019-10-11 05:19:19.460000000,89
f17a964508599f12d7d826f743ddc9d82ff340c4ba3d3ceff6a45ef7b0b29683,Internal Improvement,Testing,Minor,12,1,2,2019-11-22 09:31:40.453000000,47
346548de7786e49d6ef6d60610fc5d38ffa6d081505e859c6b74106a77c387bf,Bug,Development Backlog,Minor,12,1,2,2018-07-17 03:50:16.262000000,540
a085fb134bcbff5febd0c6bd3e6248488be179d30a0ce141a90c7861d767ca77,Bug,Ready for dev,Minor,12,1,2,2017-06-21 10:58:16.185000000,931
d09e4689545dbc1175354a766c72617d83106248eeccb57b3d6f6cfa869bcbbf,Bug,Development Backlog,Minor,11,5,2,2018-12-13 07:27:56.747000000,391
49fad51cd7246dbb68312f36ddc693d84e672672f132b07333806839534716da,Internal Improvement,In Backlog,Minor,11,4,2,2018-06-04 16:41:10.385000000,583
d06ece80da66801f85c621fc7dac739d7cbd7064e2a49a9169c551599077d8f7,Epic,Cancelled,Minor,11,3,2,2017-05-10 12:42:40.007000000,973
80a9aca007d92e11343a5fa370b99366e97aba4260ba80c6be59dfb8dbc00567,New Feature or Improvement,In Backlog,Trivial,11,3,2,2019-09-09 13:54:16.901000000,121
068ea51b3fffb5bf524d21bff25589c4bfe597b34fade80616a30fbb2d1aa136,New Feature or Improvement,Spec design,Minor,11,3,2,2017-09-27 04:03:57.838000000,833
3ebd3b4bb511aa6151c7f6d8617f4abdc718831847b285bb955162668ae41be9,Bug,Ready for dev,Trivial,11,2,2,2019-02-06 10:47:19.386000000,336
fa1d946d5612711c3f30e5f7d2422335d28378e91290ec0a35b6d806f417b596,Internal Improvement,In Backlog,Minor,11,2,2,2019-02-19 09:38:42.304000000,323
f192219d3e011c12f56b12b1ac9fd9e4804adc4f44353cfae84984fb0be33a11,Bug,Ready for dev,Trivial,11,2,2,2019-09-16 07:23:15.992000000,114
c546b00ab6653f663e4ea28092b4143bab038553e8a816fbcbbb403f0959ca70,Internal Improvement,Development On Hold,Minor,11,2,2,2018-04-11 10:34:12.559000000,637
b8072bb6b644ec71a9d770300cb21e446e528e05a1c44c3e3e1fec774bd719a2,Epic,Cancelled,Minor,11,1,2,2018-03-16 04:44:38.943000000,663
4c807bee7e9f6332d3c07af3b2a0a3248d55905071a956d272f527aec7543d30,Bug,Ready for dev,Minor,11,1,2,2019-04-19 07:38:22.507000000,264
f14b33b30a1cded548474b1c3e612235051bab0caed17134622a3bc12786cbc8,Internal Improvement,In Backlog,Critical,10,6,2,2019-09-11 04:20:20.666000000,119
fee3b769206a8b1d1366f2898ed96a7f179fa42f2d29142ac7a11387b2501983,Internal Improvement,In Backlog,Major,10,4,2,2018-03-27 08:16:50.385000000,652
3bebfadd0cf9e3389991a8384c62ea463683da916051db187709549f88ae652e,Internal Improvement,In Backlog,Major,10,3,2,2019-07-31 09:32:40.090000000,161
3d2d7b0cc4818541a16c49e3662ab19738e1646adb0e1e25ebad77069603ce95,Epic,Cancelled,Minor,10,2,2,2018-05-10 07:28:24.722000000,608
ae8de0a4e43e00478b8028f0f9dbb922a813536eac2ec8c62a8b9ba10985b752,Bug,Ready for dev,Minor,10,2,2,2018-12-19 09:33:31.093000000,385
65f3c473b68c8dad0dba537a15d9240b7f03e62fef9f61d8bbd5c08ef4e5b8f6,Internal Improvement,Ready for dev,Major,10,2,2,2018-11-26 05:58:02.216000000,408
0c81b3b1b0972e7a62bee44442d683810c5cc8eaa30af98e52728cec3edf5206,Epic,To-Do,Major,10,2,2,2019-11-25 03:48:37.039000000,44
59e73dd6332fada0a7c993f1cfb0cc7f5b7844fba1d0ea1419afede1708b1b8d,Bug,Ready for dev,Major,10,1,2,2019-08-22 03:40:22.546000000,139
b06eff1f6abd971b945f91a76a2a7d705961ab89353fc2de6cc02d4660c6dad2,Bug,Ready for dev,Minor,10,1,2,2019-08-23 10:25:27.848000000,138
c99256413d158db8f115870a1e171883c528efa6a97db1466a9d162c35a3f26e,New Feature or Improvement,In Backlog,Minor,10,1,2,2019-11-12 16:59:51.916000000,57
f788987402b49d0939d35a8fd236bc27d13118c4cf432fe1b08171af3e6d45a9,Epic,To-Do,Major,10,1,2,2019-10-11 08:47:10.222000000,89
feb103c88297211c553e1d2d6d4ac25ed5f5dc6061cfc55dc69341f6f3fd704e,New Feature or Improvement,In Backlog,Minor,10,1,2,2019-06-19 09:24:15.925000000,203
0cd9a0fc27e48c9ad702ba0161c213fe714481e34d37e4543b4e7008e19d9436,Bug,Development Backlog,Minor,10,1,2,2019-01-14 05:08:05.465000000,359
4c07538fc9eeeb1e84adcf08f7b42ac3c549cf4c6deffc018631b7c79a9b0cd7,Bug,Development Backlog,Minor,10,1,2,2018-10-03 04:27:48.530000000,462
64a96467f9f216d8556d74535d13e92f0abbdd61690151e8357c00b8516a38d0,Bug,Ready for dev,Minor,9,4,2,2019-02-05 15:36:22.586000000,337
f23963dc1913f2baf7b2bd556fc71615272c938fdaac3528c470083d12b4c6d3,Epic,Cancelled,Minor,9,3,2,2016-07-11 10:01:18.523000000,1276
04c061e3beb2a67758e37f553b1f453dfa83a2e3320cd32a25b030b56cac47b8,Internal Improvement,In Backlog,Minor,9,3,2,2019-12-04 05:07:13.090000000,35
38baabed8ca32081b94a81e6bb31e2399fe2772569c5b991c8be16ffc55d0ece,New Feature or Improvement,Ready for dev,Trivial,9,3,2,2019-05-22 03:11:16.950000000,231
2475314efc2d20dc954ddd6605c7a3452010c02b6e8908657ab26f8270ad7a6e,Internal Improvement,In Backlog,Minor,9,2,2,2019-10-28 10:01:01.053000000,72
a8e3164d327bb9596221e93aee79bc43a3a59bb395b0910a760210ce27d3c5df,Internal Improvement,In Backlog,Trivial,9,1,2,2017-09-13 04:37:25.229000000,847
f836ac93d4a6eb338711d5c4e01612f9601df5a3bdcbc6a1631dbd367991218d,Bug,Ready for dev,Minor,9,1,2,2018-05-30 17:58:28.651000000,588
518f21fd6aed83023b85b0bd4584a3bd715ee2146a6932eb1466687d32980cc7,Bug,Ready for dev,Minor,9,1,2,2019-04-03 05:08:08.540000000,280
db1f094c6637f7fa08a51a80530663a9454def046bbc82f59ffbc816cb4f51d6,Bug,Ready for dev,Minor,9,1,2,2018-09-28 04:44:47.123000000,467
68985fa0229d743f978b0ef0b2da589b561d712aae958a1900bb86725b0a061e,Bug,Ready for dev,Trivial,9,1,2,2019-02-07 10:06:20.538000000,335
ec7b9c3850e17af85cecc3fc1c5f2a72a80830edd0796d3f2b36855c694e1852,Bug,Ready for dev,Major,9,1,2,2019-09-12 08:43:02.245000000,118
cf455500de2dc5302c3ec3d78c728c28770836fea9724bb50a563996546f9141,Bug,Development Backlog,Minor,8,2,2,2019-01-30 09:32:17.544000000,343
08279557cc69da4f10c1db87c225ab5d6ae51eb4d2a8fa5a0da3394de40b7863,Internal Improvement,In Backlog,Major,8,2,2,2018-12-05 08:43:52.420000000,399
b912f65f0fb7b7bde5c8a903af45b5d1712c7d80d08379745d0c66b331ea1600,Internal Improvement,In Backlog,Minor,8,2,2,2019-11-27 08:04:58.310000000,42
530e80de3ec8f1e5917001338ed911db24ed45f37fbed3f27def1f2d6e41e80a,Bug,Development Backlog,Major,8,1,2,2019-01-17 04:53:21.177000000,356
bf399f824400f0435daa4b9d1fba04fcb8956f029cbb9c07e7bdd017ff541fe2,Bug,Development Backlog,Major,8,1,2,2018-12-27 12:47:50.408000000,377
67313df6b8856c27c4e015d1d676c71dc9e8b6b5397c556174d438d4d28f3e64,Epic,To-Do,Major,8,1,2,2018-11-19 10:37:11.744000000,415
8ae582c5f4537d55d6111bd94463a87fae72a09e29b299ca57a8c133d084b931,Bug,Development Backlog,Minor,8,1,2,2019-06-11 05:20:34.570000000,211
db1e03633e7102f4e729d3ad43962dc9278ad22c5afcd3c42c2885cdac6f467c,Epic,Cancelled,Minor,8,1,2,2016-08-29 10:37:52.685000000,1227
aabb7bd537fb7fb5b1c47c393a736a860653885e1fd4418bd1c507be10f97e9f,Bug,Development Backlog,Major,8,1,2,2019-07-01 03:36:51.056000000,191
1cb421f3739c4c90a47569a143c965a4222eba74d192da516ceab9ef374cc1e5,Bug,Development Backlog,Trivial,8,1,2,2019-07-15 04:18:36.996000000,177
75c0a4b26ada178cecaf69fa0275a14ac7fc4f6fac9fd50914cfedd791908439,Bug,Ready for dev,Minor,8,1,2,2019-08-27 10:29:41.043000000,134
d71e8d399ed5fdc34d4c2da229601de94350ad6354ea031dbfa4d308347aca18,Bug,Ready for dev,Trivial,8,1,2,2019-09-23 09:15:52.750000000,107
e0a284dc67d212cd055ab3bb8be7fd0e930f3ed0e073d631d667e459ccde0896,Epic,Cancelled,Minor,8,1,2,2017-09-19 04:25:11.165000000,841
73a187cc3411912b6311e99a96cbe06113b476b58e8d06e3cf372e7d1076cf6a,Bug,Needs review feedback,Major,8,1,2,2019-11-26 10:42:44.138000000,43
4476302643e770980aad959e60cda260c2b86b65ee38d8ae4bf045cadd729551,Bug,Ready for dev,Minor,7,4,2,2019-07-04 06:58:13.497000000,188
43e7bdc83f2f5ee54bbdad1b2be0489f69b550aff09dcf9457a645d33b68280b,Bug,Development Backlog,Major,7,2,2,2018-09-24 07:21:31.618000000,471
fb17a86ecdf16c4f731b72a0a3fcf9f69fdf1d6ad257508a371cd20c21a2f0ff,Bug,Review,Minor,7,2,2,2019-06-13 10:34:28.326000000,209
c046e1f1790c43c4c54c156d6dcb2d4d7862922eb8ddb423fd85d339ebf7429d,Bug,Development Backlog,Minor,7,2,2,2018-05-07 05:22:09.645000000,611
98ccbee595c0b1df38ad2575d04798ec469db02b8658ec5163de93e5888650f9,Internal Improvement,In Backlog,Minor,7,2,2,2018-12-03 07:15:34.373000000,401
3c43403637c1ab2aae7a0d5e34f785e37dd6ddcd85feb2182492c0d6eb0ce4b7,Bug,Development Backlog,Major,7,1,2,2019-02-28 03:50:12.812000000,314
e8cd08506df5bd7385fe478821e835ee74f8a1bf416780f36222936e12622fbd,Internal Improvement,Development Backlog,Minor,7,1,2,2017-11-09 08:16:29.401000000,790
f8b96dd33ff009b6fa3962df934c485635b2f8a19dbf5c5bd1eff5c882fc437c,Internal Improvement,In Backlog,Trivial,7,1,2,2018-10-11 04:11:58.491000000,454
e96f50ff9b35533cb35191d5f9c90c82f6063c049697c8d686ffe746809e5d5b,Bug,Ready for dev,Minor,7,1,2,2018-10-30 07:47:39.252000000,435
a56e28d1487bafd4fe52b22122db607257e8638606a95ffea98e9bced77f66aa,Internal Improvement,Ready for dev,Minor,7,1,2,2019-02-01 06:16:55.734000000,341
1788a22e25309023817f36e4a9279ada7b75a96489bc14e9691d7e586c7c2b1c,Bug,Pending Review,Minor,7,1,2,2019-12-20 01:42:26.973000000,19
2572124a6c37e242e6f4e1fa4a06eb3fb2a64246bd0d7e4ebdf1929d1c75a4d4,New Feature or Improvement,Development Backlog,Minor,7,1,2,2019-03-25 15:48:39.697000000,289
52ac4fd0336a57d96649efa78eff764095822161c68ce99a8e68c218f019acdd,Bug,Ready for dev,Minor,7,1,2,2019-04-26 09:36:33.972000000,257
5ed58e6a16cdce8c121f5273f00aa6516b30b99f52587fcc0cd2e32239c055f9,Internal Improvement,In Backlog,Trivial,7,1,2,2019-05-16 10:53:17.307000000,237
1b202c6ddab6e5416cc532771774ac7664c1e0affe8d9b6d8b60a7b53bf6f899,Internal Improvement,In Backlog,Minor,7,1,2,2019-05-21 04:27:40.940000000,232
cc41eda1e9a84ebeda7bfa01a946311e611fe8f3540593da8d2a88fde1c69552,Bug,Ready for dev,Trivial,7,1,2,2019-07-15 03:56:29.304000000,177
91c3bf3c1acd540cafd355d5db65fed547f767b4e56e78fc666babf1c2bdd750,Internal Improvement,In Backlog,Minor,7,1,2,2019-11-12 17:00:37.376000000,57
81a5a7404a0303bfe1b1c59dad93627484e138eaba2139e66124ac64f1766571,Bug,Development,Major,6,4,2,2019-12-13 04:29:36.529000000,26
f4516dedc070a172a622a2f183e85017a3b869271dcfe63aba00f816b19de741,Epic,To-Do,Minor,6,3,2,2017-03-28 10:22:53.699000000,1016
1cd5daf8c07a2a3a12abc81f320438a841df93d8a630388c012216af1e9b36e8,New Feature or Improvement,Development Backlog,Minor,6,3,2,2018-02-07 12:29:06.095000000,700
c7f13a1b62953e0f1177b66be4491f37ada9ecffb18474161533e94cebc732b6,New Feature or Improvement,Ready for dev,Minor,6,3,2,2019-08-08 05:44:33.848000000,153
49711a61bd7f4fd09e56ea2217598c2a14bc09129dd914f6ce39b6200f2d45f9,Internal Improvement,Spec design,Major,6,2,2,2019-11-29 08:41:16.448000000,40
3551d128df1cd65173900e87b02d28577732904326df651b1134e0a52f3b8f16,Bug,Ready for dev,Minor,6,2,2,2018-07-26 20:17:26.768000000,531
96ba31024a37c1c4554bd6801c7fa70fbbc2705acf8f103aab39af47b4f40689,Bug,Ready for dev,Minor,6,2,2,2019-10-29 09:51:08.530000000,71
fe667bf37c6bcf1d27aa3d583953340991fedbd99873dac3cf4d446d4f6f8dff,Internal Improvement,In Backlog,Minor,6,2,2,2019-04-23 04:29:54.683000000,260
f205d5bfc8df9a5b283916d94ed4771bdd31a8de1b25dac0b815439c83e69240,Bug,Ready for dev,Major,6,2,2,2019-08-26 14:51:08.636000000,135
bc61ab59d7bc17d42c80ae7d0e408b3fa493bafd7af011693282085df90a692f,Bug,Pending Review,Minor,6,1,2,2019-12-09 22:43:41.731000000,30
7a7ee961962c516824bdc904eb4fd0247e23e766e7e5c8c58dc10663d8bb23c1,New Feature or Improvement,Research,Minor,6,1,2,2017-11-28 04:43:29.437000000,771
96e85b7c856f3b638d6628097ec3b9b1143ede336895aa9a628758e54a769aef,Epic,Cancelled,Minor,6,1,2,2018-03-15 18:31:24.468000000,664
03d5f619e0342ce8e2696ea1c64b77592813c9768686c0dac6902f03b2e7e24c,Internal Improvement,In Backlog,Trivial,6,1,2,2018-07-25 08:27:16.550000000,532
bbff95314e39459d1866db68a43af5028271072c2fa79467c4200b12917ef6ab,Bug,Ready for dev,Minor,6,1,2,2018-12-11 17:41:09.497000000,393
b91be3df3c3d8b22ab1c0cbd478d790c79338d9f454203333699e3977f0ca3df,Bug,Pending Review,Major,6,1,2,2019-04-02 05:47:32.745000000,281
07c8ae80b131eeb03aaed7915f0b00d09cde75c355c94299c3cc1f6bd41e54b1,Bug,Development Backlog,Minor,6,1,2,2019-04-26 07:56:20.151000000,257
67f7ce5492f454eb777dd9255bcb266bb49c70db9f0f71f7f06fef254ec7d2d1,Bug,Development Backlog,Minor,6,1,2,2019-05-17 04:39:45.698000000,236
f926b086d52f59014a808f49b67ad031dc5597e5018ddcce299c9f297ee29756,Internal Improvement,In Backlog,Minor,6,1,2,2019-06-14 08:32:36.218000000,208
8c929a74d8a6e4b9998b845e1907b903e9a019452454d469653c7320b26faf32,Internal Improvement,In Backlog,Major,6,1,2,2019-10-23 03:47:29.488000000,77
4ce05c03e3edeb30ae6e571d22a4fed84785cdfdcc67f7758f37075c9ae3b893,Epic,Cancelled,Minor,5,5,2,2018-07-25 09:34:02.668000000,532
1dc3c17e557199fb3d792509bf27e891a454d93681131bbeb749d1cae2aaea58,Bug,Development,Minor,5,4,2,2019-12-11 17:08:14.713000000,28
2061623a8477cd6521e4d8465db23350d6951c9e6176e75ff4ae412de1e9fe1c,Internal Improvement,Ready for dev,Minor,5,3,2,2018-05-25 19:35:38.189000000,593
35a842994daea23a3e64bbce843fd93d27de2c403fe7b710fca1e4b865243ef6,Bug,Pending Review,Minor,5,3,2,2019-11-19 05:34:47.799000000,50
91351a722880337a96a1819aded640779979f5de421548b49958abf57fd58c7c,Internal Improvement,Spec design,Major,5,2,2,2019-12-06 05:09:04.599000000,33
cb23e1e21b540724bd08ab2508734b161dfc060afa86ed943fe5861e73e2a8b2,Bug,Ready for dev,Minor,5,1,2,2019-04-10 07:42:55.688000000,273
7c90bc885c87e3e4b2e38c221d2a5539ce673eba5f2af6eefcfecc4c1de7e56a,Epic,Cancelled,Minor,5,1,2,2018-04-19 17:35:00.773000000,629
9133f2a9d658ddad178d0624370402887177125a5716788c21df6db1774a3280,Internal Improvement,In Backlog,Minor,5,1,2,2018-10-17 05:21:31.411000000,448
5b5b888a8389141a88c18e9d04a7fda6e50d20286f38b6010c2395ddad705ac7,New Feature or Improvement,In Backlog,Minor,5,1,2,2018-12-07 15:50:04.775000000,397
21ff67fc6a0b60ab2e9cf135fc87ab1cbf1fe1231714d8bbabc1c195c88c4231,Internal Improvement,Ready for dev,Major,5,1,2,2019-09-26 09:33:33.064000000,104
f09d6f2a828b8636d5b8e3771919c9378f82d096eef925da29af04cb4768c4e8,Bug,Ready for dev,Minor,5,1,2,2019-09-12 08:47:57.947000000,118
2b92ab14407b8199c378d8419ca6cc85190cd96fe36c807058e5a73eb20a5753,Bug,Ready for dev,Minor,5,1,2,2019-09-12 08:44:56.207000000,118
136abea74c8ec3be321f60bb01e0bd3ecfb59cae7742adc0140654edf0abb252,Bug,Ready for dev,Trivial,5,1,2,2019-05-22 04:47:34.664000000,231
b6ca97773a25366d341805e9cc05a58ed0919bfbb826f7cd4692f27c6a907e6f,Bug,Ready for dev,Major,5,1,2,2019-09-12 08:41:57.385000000,118
508e22eccbcbba1b090debb4948ee5e4d377933c72f755424985c1a8a006bbbb,Bug,Development Backlog,Minor,5,1,2,2019-08-20 05:40:01.842000000,141
2e1dde5ae7b044540cd081a1bfb14cd175a9d9ee2b02c88a8b9ee798b1c247fb,New Feature or Improvement,In Backlog,Minor,5,1,2,2019-07-16 04:43:38.306000000,176
9810b78cda339ede360212be9b223b4e10f1da2d442c044c69dbbe7943eb3167,Internal Improvement,In Backlog,Major,4,4,2,2019-07-04 07:13:04.771000000,188
fbcb31edd29bd24669950e5bda8d3dd365de88152c9f8772c8a277efaae89106,New Feature or Improvement,In Backlog,Minor,4,2,2,2019-09-19 10:08:06.551000000,111
82db96c415387eadf647771f6bc93530e7f50edda35318491dd19729d5fbb242,New Feature or Improvement,In Backlog,Minor,4,2,2,2019-08-22 16:54:39.894000000,139
424048181682dd23d755481a9838fb34f63f0cd33a1749307d0743a97ba78199,Epic,Cancelled,Minor,4,2,2,2018-03-15 19:19:56.074000000,664
4f701509b869ea633be418ce504ca0534552a0a7e9b37b357ac36258d1c50f93,Bug,Ready for dev,Minor,4,2,2,2019-08-21 09:56:01.899000000,140
32073acf464797e148244380d2ec6c7fa57ec4e934b63e7f0b31106d6ac33044,Bug,Ready for dev,Major,4,2,2,2019-12-02 03:41:18.801000000,37
3630a18ce2c7f5bb32adc441f3edbf98dad1de1f12fcd86c5ef315b98131df14,Bug,Pending Review,Minor,4,1,2,2019-05-15 03:37:30.192000000,238
29d8bfc49029b6aeb0ebe140f2ebed16482c0dbb8806ad9d1577d50c85d10310,Bug,Ready for dev,Minor,4,1,2,2019-08-23 19:03:29.227000000,138
897dab941e51b29b0b22e08298b2e67d61e3fce62c1ad63b726be16b7d3feaf2,Bug,Ready for dev,Minor,4,1,2,2019-08-13 07:00:30.110000000,148
